day,observations,sensors,revenue,revenue_median,expense,expense_median,net_per_observation,net_per_observation_median,negative_share,weekday,month,revenue_rolling_7d,revenue_rolling_30d,expense_rolling_7d,expense_rolling_30d,net_per_observation_rolling_7d,net_per_observation_rolling_30d
2025-05-09,96,96,334.4092708333333,147.72500000000002,77.68083333333333,20.009999999999998,256.7284375,112.49499999999999,0.13541666666666666,Friday,2025-05,319.19232142857146,300.7781666666667,89.05290178571428,87.9295,230.13941964285712,212.84866666666667
2025-05-10,96,96,382.19041666666664,149.26999999999998,82.2584375,20.759999999999998,299.9319791666667,92.045,0.07291666666666667,Saturday,2025-05,324.9294047619047,304.5456875,88.39412202380952,87.1458576388889,236.53528273809525,217.3998298611111
2025-05-11,96,96,374.68427083333336,193.26999999999998,102.64,19.6,272.0442708333333,94.47999999999999,0.08333333333333333,Sunday,2025-05,327.3989880952381,307.2138402777778,88.86571428571428,87.944875,238.5332738095238,219.26896527777777
2025-05-12,96,96,276.5648958333333,95.97,94.186875,19.3,182.37802083333335,48.47999999999999,0.08333333333333333,Monday,2025-05,320.55684523809526,306.71017708333335,89.36589285714285,88.29021180555556,231.19095238095238,218.41996527777778
2025-05-13,96,96,272.3148958333333,93.645,93.40052083333335,25.705,178.91437499999998,45.78,0.125,Tuesday,2025-05,317.9554761904762,305.1522013888889,90.84610119047618,88.45232638888888,227.10937499999997,216.699875
2025-05-14,96,96,250.95166666666668,102.50999999999999,90.13989583333334,27.205,160.81177083333333,50.16499999999999,0.13541666666666666,Wednesday,2025-05,314.50456845238097,303.7912743055556,89.0734375,87.93724999999999,225.43113095238095,215.85402430555555
2025-05-15,96,96,311.7289583333333,122.64,104.54177083333333,19.87,207.18718750000002,54.94499999999999,0.14583333333333334,Thursday,2025-05,314.6920535714286,305.3620173611111,92.12119047619048,88.24977083333333,222.57086309523808,217.11224652777776
2025-05-16,96,96,294.3990625,121.86000000000001,86.64416666666666,13.25,207.75489583333334,82.24000000000001,0.11458333333333333,Friday,2025-05,308.9763095238095,305.33368749999994,93.40166666666667,88.77093402777777,215.57464285714286,216.5627534722222
2025-05-17,96,96,349.4453125,200.84,112.74802083333333,24.625,236.69729166666664,115.11,0.0625,Saturday,2025-05,304.29843750000003,307.1905451388889,97.75732142857143,90.00950347222222,206.54111607142858,217.18104166666666
2025-05-18,96,96,326.04020833333334,136.60500000000002,89.72958333333334,25.725,236.310625,72.855,0.125,Sunday,2025-05,297.34928571428566,308.9085381944444,95.9129761904762,90.20718402777779,201.43630952380954,218.70135416666665
2025-05-19,96,96,287.05802083333333,136.63,93.92843749999999,29.0,193.12958333333333,86.065,0.125,Monday,2025-05,298.8483035714286,308.15169097222224,95.87605654761906,90.35678819444443,202.9722470238095,217.79490277777776
2025-05-20,96,96,301.78291666666667,145.07999999999998,88.10197916666668,19.26,213.6809375,71.95,0.07291666666666667,Tuesday,2025-05,303.0580208333334,306.95957986111114,95.11912202380951,90.49685416666667,207.9388988095238,216.46272569444446
2025-05-21,96,96,310.7160416666667,123.38,103.625625,23.71,207.09041666666667,50.91,0.14583333333333334,Wednesday,2025-05,311.5957886904762,308.3141076388889,97.04565476190476,91.28270486111111,214.5501339285714,217.03140277777777
2025-05-22,96,96,256.8357291666667,119.93,85.48593749999999,19.665,171.34979166666668,46.85,0.16666666666666666,Thursday,2025-05,303.75389880952383,308.3968125,94.32339285714285,91.22822222222223,209.43050595238097,217.16859027777778
2025-05-23,96,96,339.4002083333333,108.655,102.2428125,24.064999999999998,237.15739583333334,72.6,0.11458333333333333,Friday,2025-05,310.1826339285714,310.17168402777776,96.55177083333332,91.58974652777778,213.63086309523808,218.58193749999998
2025-05-24,96,96,346.93062499999996,95.58500000000001,96.55583333333334,27.83,250.37479166666665,60.795,0.08333333333333333,Saturday,2025-05,309.8233928571429,310.1651180555555,94.23860119047619,91.53402430555555,215.58479166666666,218.63109375000002
2025-05-25,96,96,336.66270833333334,192.88,93.34375,28.905,243.3189583333333,83.87999999999998,0.08333333333333333,Sunday,2025-05,311.3408928571429,314.1427673611111,94.75491071428571,91.98731249999999,216.58598214285712,222.1554548611111
2025-05-26,96,96,294.72791666666666,137.21499999999997,94.02385416666668,28.869999999999997,200.7040625,70.00499999999998,0.08333333333333333,Monday,2025-05,312.43659226190476,312.82462152777777,94.76854166666668,92.24222222222221,217.66805059523807,220.58239930555555
2025-05-27,96,96,304.8545833333333,129.75,97.41562499999999,19.79,207.43895833333332,81.98500000000001,0.17708333333333334,Tuesday,2025-05,312.87540178571425,311.38413888888886,96.09906250000002,92.61166319444445,216.7763392857143,218.77247569444444
2025-05-28,96,96,313.9819791666667,121.045,89.778125,25.48,224.20385416666667,83.03,0.08333333333333333,Wednesday,2025-05,313.3419642857143,312.89468402777777,94.12084821428572,92.54831597222223,219.22111607142855,220.34636805555556
2025-05-29,96,96,295.88156250000003,132.835,80.17395833333333,25.93,215.70760416666667,65.36500000000001,0.09375,Thursday,2025-05,318.91994047619045,312.7318090277778,93.36199404761906,92.33334375000001,225.5579464285714,220.39846527777775
2025-05-30,96,96,291.54395833333336,135.34500000000003,90.6146875,27.595,200.92927083333333,68.75999999999999,0.11458333333333333,Friday,2025-05,312.0833333333333,312.61392013888883,91.70083333333334,92.58148958333335,220.3825,220.03243055555555
2025-05-31,96,96,341.17114583333336,131.685,109.48385416666667,20.314999999999998,231.68729166666665,72.485,0.09375,Saturday,2025-05,311.26055059523804,313.35391319444443,93.54769345238095,93.03269791666666,217.71285714285713,220.32121527777778
2025-06-01,96,96,351.6915625,166.345,107.15083333333332,23.955,244.54072916666667,62.03,0.10416666666666667,Sunday,2025-06,313.40752976190475,314.8634965277778,95.52013392857144,93.71949652777779,217.88739583333333,221.14400000000003
2025-06-02,96,96,293.4120833333333,146.815,102.82968749999999,20.869999999999997,190.58239583333332,79.93,0.08333333333333333,Monday,2025-06,313.21955357142855,313.2428715277777,96.77811011904761,94.25148958333334,216.44144345238095,218.99138194444444
2025-06-03,96,96,288.06968750000004,124.095,99.14572916666667,23.35,188.92395833333333,49.275,0.10416666666666667,Tuesday,2025-06,310.82171130952383,310.93195486111114,97.02526785714285,94.24505208333333,213.79644345238097,216.68690277777776
2025-06-04,96,96,320.69083333333333,144.905,81.66822916666666,24.939999999999998,239.02260416666664,71.99000000000001,0.125,Wednesday,2025-06,311.78011904761905,310.80631944444445,95.86671130952381,93.94447222222222,215.91340773809523,216.86184722222225
2025-06-05,96,96,332.21729166666665,114.71000000000001,85.48114583333334,22.560000000000002,246.73614583333332,54.515,0.08333333333333333,Thursday,2025-06,316.97093750000005,312.1960798611111,96.62488095238096,94.025875,220.34605654761907,218.17020486111107
2025-06-06,96,96,273.4795833333333,84.43,77.8428125,24.275,195.63677083333334,51.28,0.15625,Friday,2025-06,314.3903125,312.14179861111114,94.80032738095238,93.20235069444445,219.5899851190476,218.93944791666667
2025-06-07,96,96,415.6253125,175.45,95.84083333333332,18.41,319.7844791666667,133.725,0.07291666666666667,Saturday,2025-06,325.0266220238095,315.6487569444444,92.85132440476191,93.62346180555555,232.1752976190476,222.02529513888888
2025-06-08,96,96,362.1197916666667,165.115,97.35718750000001,23.49,264.7626041666667,81.05999999999999,0.020833333333333332,Sunday,2025-06,326.5163690476191,316.57244097222224,91.45223214285714,94.27934027777778,235.0641369047619,222.29310069444446
2025-06-09,96,96,330.09447916666664,100.115,98.19895833333334,25.005,231.89552083333334,52.55499999999999,0.11458333333333333,Monday,2025-06,331.7567113095238,314.8359097222222,90.7906994047619,94.8106909722222,240.9660119047619,220.02521875
2025-06-10,96,96,262.68302083333333,102.53,107.37083333333334,19.655,155.31218750000002,50.68000000000001,0.15625,Tuesday,2025-06,328.1300446428572,311.10253472222223,91.96571428571428,94.96838541666666,236.16433035714286,216.13414930555558
2025-06-11,96,96,338.39458333333334,160.16,100.3121875,25.055,238.08239583333332,115.86999999999999,0.07291666666666667,Wednesday,2025-06,330.65915178571424,313.16352430555554,94.6291369047619,95.1725625,236.0300148809524,217.99096180555554
2025-06-12,96,96,320.26708333333335,146.01,97.12395833333333,33.0,223.14312499999997,50.44,0.13541666666666666,Thursday,2025-06,328.95197916666666,314.7619305555556,96.29239583333333,95.29667708333334,232.65958333333333,219.4652534722222
2025-06-13,96,96,306.7921875,126.225,97.74895833333333,15.19,209.0432291666667,49.07,0.125,Friday,2025-06,333.71092261904766,316.62328125,99.13613095238095,95.5503125,234.57479166666667,221.07296875
2025-06-14,96,96,366.26489583333336,162.4,94.97177083333334,26.25,271.293125,97.73500000000001,0.0625,Saturday,2025-06,326.6594345238095,318.44114583333334,99.01197916666668,95.2313125,227.64745535714286,223.20983333333334
2025-06-15,96,96,373.7167708333333,188.385,91.87447916666667,25.07,281.84229166666665,110.19000000000001,0.052083333333333336,Sunday,2025-06,328.31614583333334,321.08506944444446,98.22873511904763,95.40565625,230.0874107142857,225.67941319444444
2025-06-16,96,96,266.80864583333334,121.80000000000001,110.05593749999998,21.3,156.75270833333335,50.665000000000006,0.17708333333333334,Monday,2025-06,319.2753125,318.3305138888889,99.92258928571428,95.31592013888888,219.3527232142857,223.01459375000002
2025-06-17,96,96,384.5429166666667,178.305,88.75885416666667,24.53,295.7840625,103.91499999999999,0.07291666666666667,Tuesday,2025-06,336.6838690476191,320.28060416666665,97.26373511904761,95.2835625,239.42013392857143,224.99704166666666
2025-06-18,96,96,299.47083333333336,126.025,95.33989583333333,25.119999999999997,204.1309375,50.465,0.15625,Wednesday,2025-06,331.1233333333334,320.6943645833333,96.55340773809523,95.33061111111111,234.56992559523812,225.36375347222221
2025-06-19,96,96,324.1254166666667,145.29,96.3253125,30.159999999999997,227.80010416666667,57.145,0.11458333333333333,Thursday,2025-06,331.6745238095238,321.4391145833333,96.43931547619047,95.60472222222224,235.23520833333333,225.8343923611111
2025-06-20,96,96,291.8417708333333,120.61,98.72291666666666,21.205,193.11885416666667,57.66499999999998,0.11458333333333333,Friday,2025-06,329.53875000000005,320.8099722222222,96.57845238095238,95.44129861111111,232.96029761904762,225.36867361111112
2025-06-21,96,96,352.27197916666665,161.07,99.73604166666667,24.384999999999998,252.53593750000002,123.06500000000001,0.10416666666666667,Saturday,2025-06,327.539761904762,323.9911805555556,97.2590625,95.91630208333332,230.28069940476192,228.07487847222222
2025-06-22,96,96,335.54979166666664,114.43,80.61927083333333,20.11,254.93052083333336,89.555,0.07291666666666667,Sunday,2025-06,322.08733630952383,323.86283333333336,95.65117559523809,95.19551736111111,226.4361607142857,228.66731597222224
2025-06-23,96,96,294.30541666666664,127.905,91.10322916666667,23.73,203.2021875,67.29500000000002,0.09375,Monday,2025-06,326.01544642857147,322.1086597222222,92.94364583333333,95.01376388888889,233.0718005952381,227.09489583333334
2025-06-24,96,96,343.95625,165.625,119.2334375,25.045,224.7228125,117.94,0.09375,Tuesday,2025-06,320.21735119047617,322.3517777777778,97.29715773809525,95.87675347222222,222.92019345238097,226.47502430555554
2025-06-25,96,96,323.8066666666667,68.21000000000001,106.37947916666667,25.45,217.42718749999997,38.815,0.14583333333333334,Wednesday,2025-06,323.69389880952383,323.32106944444445,98.87424107142859,96.28860763888889,224.81965773809523,227.03246180555556
2025-06-26,96,96,334.19625,122.99000000000001,84.18166666666666,26.5,250.01458333333335,78.5,0.08333333333333333,Thursday,2025-06,325.1325892857143,324.29912500000006,97.13943452380953,95.84747569444444,227.99315476190478,228.45164930555558
2025-06-27,96,96,348.89302083333337,117.435,90.598125,16.75,258.2948958333333,68.26499999999999,0.09375,Friday,2025-06,333.28276785714286,325.4628263888889,95.97874999999999,95.87480902777777,237.3040178571429,229.5880173611111
2025-06-28,96,96,350.6723958333334,128.095,87.46739583333334,27.345,263.205,70.53,0.14583333333333334,Saturday,2025-06,333.05425595238097,327.28918749999997,94.22608630952381,96.11792361111112,238.82816964285715,231.1712638888889
2025-06-29,96,96,364.34468749999996,140.355,87.34666666666668,20.015,276.9980208333333,71.79499999999999,0.07291666666666667,Sunday,2025-06,337.16781249999997,329.71587847222224,95.18714285714285,96.00898958333332,241.98066964285712,233.7068888888889
2025-06-30,96,96,312.32677083333334,115.815,102.18979166666666,16.735,210.1369791666667,68.65,0.10416666666666667,Monday,2025-06,339.74229166666674,328.7543993055555,96.77093749999999,95.76585416666667,242.97135416666669,232.9885451388889
2025-07-01,96,96,340.8547916666667,124.32,92.69656250000001,24.905,248.15822916666664,90.76499999999999,0.10416666666666667,Tuesday,2025-07,339.2992261904762,328.3931736111111,92.97995535714286,95.28404513888889,246.31927083333332,233.10912847222218
2025-07-02,96,96,296.53489583333334,101.685,106.83229166666666,19.035,189.70260416666667,45.84,0.11458333333333333,Wednesday,2025-07,335.4032589285715,328.49726736111114,93.04464285714286,95.41746527777778,242.35861607142857,233.0798020833333
2025-07-03,96,96,298.13906249999997,116.105,81.15375,14.59,216.9853125,53.97,0.10416666666666667,Thursday,2025-07,330.25223214285717,328.8329131944445,92.61208333333333,94.81773263888888,237.64014880952382,234.01518055555556
2025-07-04,96,96,315.58,91.61500000000001,97.80197916666667,18.545,217.77802083333333,49.114999999999995,0.125,Friday,2025-07,325.4932291666667,328.66255208333337,93.64120535714287,95.35552430555555,231.8520238095238,233.30702777777776
2025-07-05,96,96,376.909375,120.765,97.7084375,29.94,279.2009375,74.005,0.08333333333333333,Saturday,2025-07,329.24136904761906,330.15228819444445,95.10421130952382,95.76310069444443,234.13715773809523,234.38918750000002
2025-07-06,96,96,357.9103125,156.08,89.49229166666667,22.255000000000003,268.41802083333334,118.185,0.0625,Sunday,2025-07,328.32217261904765,332.9666458333333,95.41072916666667,96.15141666666666,232.91144345238098,236.81522916666665
2025-07-07,96,96,328.9982291666667,108.495,100.36302083333334,31.825,228.63520833333334,83.505,0.13541666666666666,Monday,2025-07,330.7038095238095,330.07907638888895,95.14976190476192,96.30215625000001,235.55404761904762,233.77692013888887
2025-07-08,96,96,306.29072916666667,161.665,94.84166666666665,16.965,211.4490625,74.33,0.13541666666666666,Tuesday,2025-07,325.7660863095238,328.21810763888885,95.45620535714286,96.21830555555556,230.30988095238095,231.99980208333332
2025-07-09,96,96,305.0022916666667,123.24000000000001,108.86083333333333,25.47,196.14145833333336,72.16499999999999,0.08333333333333333,Wednesday,2025-07,326.9757142857143,327.3817013888889,95.74599702380952,96.57370138888889,231.22971726190477,230.808
2025-07-10,96,96,284.7065625,153.765,123.24489583333333,22.25,161.46166666666667,52.695,0.16666666666666666,Thursday,2025-07,325.0567857142857,328.1158194444444,101.75901785714287,97.10283680555557,223.29776785714284,231.01298263888887
2025-07-11,96,96,329.3022916666667,146.345,96.74385416666667,25.009999999999998,232.5584375,84.235,0.08333333333333333,Friday,2025-07,327.0171130952381,327.8127430555556,101.60785714285714,96.98389236111112,225.40925595238096,230.82885069444444
2025-07-12,96,96,328.73104166666667,122.29500000000002,78.31489583333332,25.56,250.41614583333333,60.985,0.13541666666666666,Saturday,2025-07,320.13449404761906,328.09487499999994,98.83735119047618,96.35692361111111,221.29714285714286,231.73795138888892
2025-07-13,96,96,317.28697916666664,125.25,105.4740625,31.035,211.81291666666667,60.78000000000001,0.14583333333333334,Sunday,2025-07,314.3311607142858,328.44470138888886,101.12046130952379,96.61442708333333,213.21069940476193,231.83027430555558
2025-07-14,96,96,260.5046875,100.325,90.00791666666667,25.025,170.49677083333333,53.545,0.11458333333333333,Monday,2025-07,304.54636904761907,324.91936111111113,99.6411607142857,96.44896527777777,204.90520833333332,228.47039583333336
2025-07-15,96,96,268.79239583333333,104.88999999999999,91.80708333333332,17.805,176.9853125,52.400000000000006,0.13541666666666666,Tuesday,2025-07,299.1894642857143,321.4218819444444,99.2076488095238,96.44671874999999,199.98181547619052,224.97516319444446
2025-07-16,96,96,306.05343750000003,137.87,104.50833333333334,21.64,201.54510416666668,91.575,0.08333333333333333,Wednesday,2025-07,299.3396279761905,322.7300416666667,98.5858630952381,96.26179861111112,200.75376488095236,226.46824305555555
2025-07-17,96,96,360.2952083333334,161.8,102.32520833333332,20.104999999999997,257.96999999999997,122.185,0.07291666666666667,Thursday,2025-07,310.138005952381,321.92178472222224,95.59733630952381,96.71401041666667,214.54066964285715,225.20777430555555
2025-07-18,96,96,308.78020833333335,88.145,93.92729166666668,22.045,214.8529166666667,52.665,0.09375,Friday,2025-07,307.20627976190474,322.23209722222225,95.19497023809524,96.6669236111111,212.01130952380953,225.5651736111111
2025-07-19,96,96,312.71385416666664,130.39,85.31354166666667,22.395,227.4003125,60.31,0.14583333333333334,Saturday,2025-07,304.9181101190476,321.8517118055555,96.19477678571427,96.29986458333333,208.72333333333333,225.55184722222222
2025-07-20,96,96,342.0832291666666,105.58000000000001,94.48552083333334,18.45,247.59770833333334,57.97,0.11458333333333333,Sunday,2025-07,308.460431547619,323.5264270833333,94.62498511904762,96.15861805555555,213.83544642857143,227.36780902777775
2025-07-21,96,96,287.85229166666664,109.15,101.11166666666666,27.58,186.740625,46.105000000000004,0.14583333333333334,Monday,2025-07,312.3672321428572,321.37910416666665,96.21123511904761,96.20447222222222,216.1559970238095,225.17463194444446
2025-07-22,96,96,268.69625,110.4,104.2584375,32.394999999999996,164.4378125,48.67,0.13541666666666666,Tuesday,2025-07,312.35349702380955,319.15065277777774,97.99,96.99244444444444,214.36349702380951,222.1582083333333
2025-07-23,96,96,305.73291666666665,114.49000000000001,89.72416666666668,20.83,216.00875,77.35499999999999,0.13541666666666666,Wednesday,2025-07,312.3077083333333,319.5315694444445,95.87797619047619,96.94647569444444,216.42973214285715,222.58509375
2025-07-24,96,96,294.7219791666667,122.33000000000001,84.89791666666666,15.595,209.8240625,58.144999999999996,0.125,Thursday,2025-07,302.94010416666663,317.8904270833334,93.38836309523809,95.80195833333333,209.55174107142858,222.08846875000003
2025-07-25,96,96,296.2780208333333,102.315,103.11302083333334,22.7,193.165,51.480000000000004,0.15625,Friday,2025-07,301.1540773809524,316.97280555555557,94.70061011904762,95.69307638888888,206.45346726190476,221.27972916666667
2025-07-26,96,96,293.15468749999997,118.63,97.23843749999999,24.61,195.91625,59.515,0.15625,Saturday,2025-07,298.3599107142857,315.60475347222217,96.40416666666668,96.12830208333335,201.95574404761905,219.47645138888888
2025-07-27,96,96,350.6823958333334,151.17000000000002,91.30354166666666,21.695,259.37885416666666,88.61,0.08333333333333333,Sunday,2025-07,299.5883630952381,315.66439930555555,95.94959821428571,96.15181597222224,203.63876488095235,219.51258333333334
2025-07-28,96,96,286.04072916666667,136.97500000000002,74.1359375,23.42,211.90479166666668,46.55999999999999,0.07291666666666667,Monday,2025-07,299.32956845238095,313.51001041666666,92.09592261904763,95.70743402777777,207.23364583333336,217.80257638888892
2025-07-29,96,96,319.45197916666666,142.7,94.42031250000001,25.9,225.03166666666667,89.565,0.0625,Tuesday,2025-07,306.5803869047619,312.0135868055556,90.69047619047619,95.94322222222222,215.8899107142857,216.07036458333334
2025-07-30,96,96,248.5896875,97.805,99.14541666666666,18.9,149.44427083333332,45.504999999999995,0.15625,Wednesday,2025-07,298.41706845238093,309.8890173611111,92.03636904761903,95.84174305555555,206.38069940476188,214.04727430555556
2025-07-31,96,96,358.53458333333333,130.705,95.4240625,15.195,263.11052083333334,65.26,0.11458333333333333,Thursday,2025-07,307.53315476190477,310.47834375,93.54010416666665,95.93265972222223,213.9930505952381,214.5456840277778
2025-08-01,96,96,314.3769791666667,101.89500000000001,108.8975,21.14,205.47947916666666,63.44000000000001,0.10416666666666667,Friday,2025-08,310.1187202380952,311.0730798611111,94.36645833333333,96.00150000000001,215.75226190476187,215.07157986111113
2025-08-02,96,96,301.79604166666667,117.24000000000001,90.50489583333332,18.049999999999997,211.29114583333333,90.8,0.15625,Saturday,2025-08,311.35319940476194,311.19497916666666,93.4045238095238,96.31320486111112,217.94867559523806,214.88177430555558
2025-08-03,96,96,359.81697916666667,139.685,89.24104166666666,23.869999999999997,270.5759375,67.045,0.14583333333333334,Sunday,2025-08,312.6581398809523,312.66954513888885,93.10988095238095,96.02784027777778,219.5482589285714,216.64170486111112
2025-08-04,96,96,248.42291666666665,72.08000000000001,91.62708333333335,25.225,156.79583333333332,42.150000000000006,0.15625,Monday,2025-08,307.2841666666667,308.38666319444445,95.60861607142859,95.82512847222223,211.67555059523806,212.56153472222223
2025-08-05,96,96,335.098125,132.535,95.63010416666667,19.825000000000003,239.46802083333333,86.785,0.125,Tuesday,2025-08,309.51933035714285,307.62625694444444,95.78144345238094,96.02972222222222,213.7378869047619,211.59653472222223
2025-08-06,96,96,305.47041666666667,137.015,112.73635416666667,20.275,192.73406250000002,53.735,0.15625,Wednesday,2025-08,317.64514880952385,306.8419965277778,97.72300595238096,96.44216666666667,219.92214285714286,210.3998298611111
2025-08-07,96,96,325.0284375,168.19,92.3975,24.755000000000003,232.6309375,120.03500000000001,0.08333333333333333,Thursday,2025-08,312.85855654761906,307.46658680555555,97.29063988095238,96.36069444444443,215.56791666666666,211.1058923611111
2025-08-08,96,96,307.13458333333335,128.905,91.79312499999999,18.82,215.34145833333332,73.605,0.11458333333333333,Friday,2025-08,311.82392857142855,307.53766319444446,94.84715773809523,95.79177083333333,216.97677083333335,211.74589236111112
2025-08-09,96,96,331.00624999999997,119.085,110.81572916666666,26.655,220.19052083333335,65.59,0.14583333333333334,Saturday,2025-08,315.9968154761905,309.08098611111114,97.74870535714285,95.37746527777776,218.2481101190476,213.70352083333333
2025-08-10,96,96,369.7646875,136.41,100.58927083333333,31.604999999999997,269.17541666666665,68.66999999999999,0.11458333333333333,Sunday,2025-08,317.41791666666666,310.4297326388889,99.36988095238095,95.50564583333333,218.04803571428573,214.92408680555556
2025-08-11,96,96,299.6958333333333,147.04500000000002,97.57375,23.955,202.12208333333334,57.57000000000001,0.08333333333333333,Monday,2025-08,324.74261904761903,309.46189236111115,100.21940476190477,96.1476076388889,224.52321428571432,213.3142847222222
2025-08-12,96,96,297.37916666666666,148.25,81.43197916666666,24.490000000000002,215.9471875,78.65999999999997,0.09375,Tuesday,2025-08,319.3541964285714,308.79829861111114,98.19110119047619,95.34620486111112,221.16309523809522,213.45209375
2025-08-13,96,96,273.5960416666667,102.49000000000001,91.55197916666667,16.854999999999997,182.0440625,49.035,0.15625,Wednesday,2025-08,314.80071428571426,309.23467708333334,95.1647619047619,95.3976736111111,219.6359523809524,213.8370034722222
2025-08-14,96,96,295.13395833333334,146.305,107.35708333333334,28.765,187.776875,56.035,0.11458333333333333,Thursday,2025-08,310.5300744047619,310.1127291666667,97.30184523809524,95.91600694444445,213.22822916666664,214.19672222222223
2025-08-15,96,96,281.8229166666667,104.79499999999999,98.97020833333333,16.32,182.85270833333334,65.97,0.08333333333333333,Friday,2025-08,306.9141220238095,309.3050451388889,98.32714285714285,95.73140277777776,208.58697916666665,213.5736423611111
2025-08-16,96,96,284.1694791666667,151.59,103.9975,17.61,180.1719791666667,48.105000000000004,0.13541666666666666,Saturday,2025-08,300.22315476190477,306.7675208333333,97.35311011904763,95.78714583333334,202.87004464285715,210.980375
2025-08-17,96,96,348.931875,143.22500000000002,90.85635416666668,35.510000000000005,258.0755208333333,90.69500000000001,0.08333333333333333,Sunday,2025-08,297.2470386904762,308.10590972222224,95.96269345238095,95.68478125,201.28434523809523,212.42112847222225
2025-08-18,96,96,292.49843749999997,128.1,81.71041666666666,21.235,210.78802083333335,54.06999999999999,0.09375,Monday,2025-08,296.2188392857143,307.43206250000003,93.69650297619047,95.56467708333334,202.52233630952378,211.86738541666665
2025-08-19,96,96,229.0377083333333,123.275,92.676875,22.095,136.36083333333332,49.885000000000005,0.125,Tuesday,2025-08,286.4557738095238,303.6638784722223,95.30291666666666,95.50438888888888,191.15285714285713,208.15948958333334
2025-08-20,96,96,231.32500000000002,106.205,81.19989583333334,22.045,150.12510416666666,55.08,0.08333333333333333,Wednesday,2025-08,280.41705357142854,301.7796354166666,93.82404761904762,94.84066319444445,186.59300595238096,206.93897222222222
2025-08-21,96,96,270.51135416666665,133.79500000000002,102.419375,25.685000000000002,168.09197916666668,52.86499999999999,0.11458333333333333,Thursday,2025-08,276.89953869047616,301.8401388888889,93.11866071428572,94.7793611111111,183.7808779761905,207.0607777777778
2025-08-22,96,96,295.5484375,95.805,112.79947916666667,21.325,182.74895833333335,58.28,0.11458333333333333,Friday,2025-08,278.86032738095236,301.50065624999996,95.09427083333334,95.54853819444445,183.76605654761906,205.95211805555556
2025-08-23,96,96,313.7398958333333,100.39500000000001,85.24395833333334,21.314999999999998,228.4959375,59.57,0.13541666666666666,Saturday,2025-08,283.0846726190476,302.13458680555556,92.41519345238096,95.56007291666667,190.66947916666666,206.57451388888887
2025-08-24,96,96,314.445,138.26999999999998,83.06666666666666,23.18,231.37833333333333,58.81,0.11458333333333333,Sunday,2025-08,278.1579761904762,302.7401527777777,91.30238095238096,94.89186111111111,186.85559523809522,207.84829166666665
2025-08-25,96,96,294.75614583333333,141.07999999999998,85.40218750000001,15.77,209.35395833333334,78.235,0.10416666666666667,Monday,2025-08,278.48050595238095,302.7935347222222,91.8297767857143,94.49731944444444,186.65072916666665,208.29621527777778
2025-08-26,96,96,294.2623958333333,150.725,111.13,20.175,183.13239583333333,80.91,0.125,Tuesday,2025-08,287.79831845238095,300.9128680555556,94.46593750000001,95.15820138888888,193.332380952381,205.75466666666665
2025-08-27,96,96,336.61635416666667,117.13499999999999,86.46145833333333,25.814999999999998,250.1548958333333,81.44,0.09375,Wednesday,2025-08,302.83994047619046,302.5987222222222,95.2175892857143,95.56905208333335,207.6223511904762,207.02967013888886
2025-08-28,96,96,277.835625,126.595,106.72364583333332,22.855,171.11197916666666,72.56,0.10416666666666667,Thursday,2025-08,303.88626488095235,301.21151041666667,95.83248511904762,95.97916319444445,208.05377976190474,205.23234722222222
2025-08-29,96,96,294.73229166666664,140.395,98.54145833333332,18.939999999999998,196.19083333333333,85.35,0.08333333333333333,Friday,2025-08,303.7696726190476,302.74959722222223,93.795625,95.95903125,209.97404761904758,206.79056597222223
2025-08-30,96,96,364.48145833333336,143.76,95.57739583333334,25.5,268.9040625,87.18,0.041666666666666664,Saturday,2025-08,311.0184672619048,302.94782638888887,95.27183035714286,95.9641423611111,215.7466369047619,206.98368402777777
2025-08-31,96,96,312.8620833333334,134.11,82.8475,20.985,230.01458333333335,83.915,0.11458333333333333,Sunday,2025-08,310.7923363095238,302.8973298611111,95.24052083333333,95.09580902777776,215.55181547619048,207.8015208333333
2025-09-01,96,96,284.748125,100.74000000000001,88.09208333333333,21.72,196.65604166666665,45.09,0.13541666666666666,Monday,2025-09,309.36261904761903,302.3290659722222,95.62479166666665,95.01538194444444,213.73782738095238,207.31368402777778
2025-09-02,96,96,275.299375,93.975,82.48916666666666,19.61,192.81020833333332,50.555,0.14583333333333334,Tuesday,2025-09,306.6536160714286,299.5118125,91.53324404761904,94.79031944444445,215.12037202380952,204.72149305555556
2025-09-03,96,96,278.68583333333333,103.14,100.42395833333335,24.64,178.261875,43.58,0.13541666666666666,Wednesday,2025-09,298.3778273809524,300.5205763888889,93.5278869047619,95.08354861111111,204.84994047619048,205.43702777777779
2025-09-04,96,96,254.9608333333333,121.25,89.70270833333332,21.655,165.258125,44.42,0.11458333333333333,Thursday,2025-09,295.11,297.84933333333333,91.09632440476192,94.88596875,204.0136755952381,202.96336458333332
2025-09-05,96,96,292.10364583333336,126.46000000000001,106.7753125,26.03,185.32833333333335,58.339999999999996,0.09375,Friday,2025-09,294.73447916666663,297.4037743055556,92.27258928571428,94.6872673611111,202.46188988095238,202.71650694444446
2025-09-06,96,96,308.789375,143.24,91.5075,26.125,217.281875,91.19500000000001,0.09375,Saturday,2025-09,286.7784672619048,296.8624722222222,91.6911755952381,94.65760069444444,195.0872916666667,202.20487152777778
